matchId,gameVersion,gameEndTimestamp,gameDuration,blueWin,blueBan,redBan,blueChampIds,redChampIds,blueChampNames,redChampNames,blueLanes,redLanes,puuids,riotIds
KR_7364037639,14.22.633.1362,1731409599277,961,False,"[799, 96, 150, 555, -1]","[799, 517, 60, 497, 22]","[79, 104, 84, 523, 78]","[24, 143, 4, 202, 526]","['Gragas', 'Graves', 'Akali', 'Aphelios', 'Poppy']","['Jax', 'Zyra', 'TwistedFate', 'Jhin', 'Rell']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['2ldOVHeCYafBx8gbJx1ovRiBgqv4txNlhSrUIcg72h3ZGEOAaIf3ISyX4KsDmbwWygkTIzD_57ovMQ', '85AXdvY8uOZ_kgmdu3ZArhty12_zUCB5kvKhe9mG0WdoL-EJuwhsJtDid4E_PCIPdwtdZbYcTGxrxQ', 'UHE3NKhjofmqWB0DRTt70lnwlmtiEWxud80WZkHIIh4MnWFnb7i2UxNAuDai-AFkZ-YHuQqlCVnpiA', 'PwGGIQcGwT_ZdOvalq5rC-WIN7C4Dua_nKB6JepQ7fuIJsfacEueiOohuorVfr4j5M7DVlVn5zl28w', 'TLewn9euyLE6f4KibdliMs1KpiUQDig70QGUS1fZhmc_NYAtZGTeCvmnwiez1pm_Degp_7hOesuYwQ', '0xWZC1VJRzSS0RKAN-q9oFwsTtzGD-WFd5vzn4nf2tuawRsXdFvX2lmW40OD-N_0Z-Vh1texMA1wJg', 'odoRxW5vW4vNlKgGP_GowiU7n2SEb-bu51gI01QeEXqRGhDRJEpHFGvtfv16JftLFxkLvZi9DMjWJQ', '3wCHa0JKQQM0mbB-t6hin-xYikMBs3avUliGWSC6LH6fx9kbLw9gIBZKBabwRtG2EMEIQzJpCnMEEw', 'JYr_7yoJwsc7rVEz4TCvPEfugOZrgO0pQXHcutec9fZvyyJoeEj8J0wkTmb2ojTwUFuzafshHs8PUg', 'V_gUh5pgKj17l-cTHiS4r238KYsfnbkdimggCWTK6hETUbJYwBGkHTrL15bz3dTqu0Gclbw-q1gtPg']","[['douyin神代剑', 'shen'], ['xiaozhou', 'cn1'], ['Loki', 'kr3'], ['매머드의 왕', '맘모스'], ['이세계 혜지인 나는 세계최강', 'KR1'], ['DRX Frog', '0630'], ['라쿤99', 'KR1'], ['릿 트', 'rite'], ['僵尸小鬼', '77777'], ['박두창', '1965']]"
KR_7367177811,14.22.633.1362,1731604414821,2297,False,"[887, 799, 3, 111, 53]","[202, 64, 555, 39, 122]","[41, 517, 950, 777, 99]","[113, 96, 166, 516, 117]","['Gangplank', 'Sylas', 'Naafiri', 'Yone', 'Lux']","['Sejuani', 'KogMaw', 'Akshan', 'Ornn', 'Lulu']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['JUNGLE', 'BOTTOM', 'MIDDLE', 'TOP', 'UTILITY']","['1UI0KjdvPo9XLIPprIBUS1LLpqKy6Jwr4Lg-8--OkbOTb35INcS_lK8XzB_um6CCJ7Umxs60AgqO2Q', 'vZrI8FTAFCR5MdC12S7halmKP_bs4EkETEPoTYRWx_YOHW-tR1BVcfQ-SehQCsh3-WMpm2BlKhjIyQ', '6QZ4nMN8CX9B9EyVASuUL9q6NzlF-AFVygqaJJETrJdfrQHjJpcgrZhO0uV7fFVM1mOZS6LYiby90g', 'gcM5IXHIFj4MOVuberRTgR6kMPENS-QLQIZp6IbF6kRILxwIPLvGp5o9qbrcwjoQLKA2C64f_tZMBg', 'ucnQaHU7vV5FYPAaHD_96_43RxnqOgv7rk8OyEpfHiZ4ZuWDjDahK4TKpzzYlz1fPOROEkf0sJCFDg', 'C_2kWkY5J2yciJDmBdFVYgYcIUu6bAxQOSlidHgchEc7pajfMdP3Jtg71LBGyG-JK-XUMtSCS7jh6g', 'HmSs7mePgezyVKSbyEgawm18Sl20uvT5uoLT0t6x8Fj2xHxyJY7cfQtqHDQzgAYdGwwU519XGhWQfA', 'p9VLBzAhKwkdN729Cn6hSCqZ15Mo6IRkceObYfHPJkJUfxWkFidf9dw1ICJCfMtnSPhSuy9TYHfMxw', 'gxqjK-UtsB0eikzLxj_k3Y9-gWINi2VKXB5XVL9mWH8V7b2J6xUmrqEEnJx6Kef0OHbC8Ov2MXZWzw', 'nUpShkPbWO3gCUyhtKuVyB-sDwOKSREda54YuuRzJrG51RlALYf2TS1mPjjHCoNJy79pbpsw1giu3A']","[['패드립x욕설x클린겜o', 'KR13'], ['그래요제잘못이죠', 'KR1'], ['센트        센트', 'KR1'], ['SUMMIT', 'KR0'], ['포 로', '009'], ['닻기만해', 'KR1'], ['soop 라쿤99', '치지직'], ['미카엘', '0929'], ['부리부리대마왕', '5707'], ['김토미', '사랑해뻥봉']]"
KR_7362978729,14.22.633.1362,1731327891420,1662,True,"[7, 58, 145, 30, 92]","[96, 893, -1, 33, 897]","[799, 234, 13, 110, 99]","[68, 59, 42, 22, 526]","['Ambessa', 'Viego', 'Ryze', 'Varus', 'Lux']","['Rumble', 'JarvanIV', 'Corki', 'Ashe', 'Rell']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['RvmQZhpxqx1O2wntHR8cVVdfqCJ9aqHGG7daeatxAHWzWcIOxCf590dZhzJuLjOJEnxCwGlXfjwNqg', 'WnOvVuLBDoNzgOkKbE5b0ovEarpIlf1-bT1MWLOtIxf8Uu-G8s0Nw2BSbfjb53QUo3PtvKy9ep5uPA', 'Z1rctfRN2P1Kr1g9vTKGdoBreyZUD4HIOhkMCl-n-B1SuNhl-H4X7mdO1dRuHAUOE62eKiQpJJtx9A', 'GB6yN-3T3h4FpgjKiV5rVRo2GDRbH1V0DzhP6PIjN3ZHfDZfn0ZNWxNZWkkQDIguRYVMABWBvbzsoQ', 'bO3n4WyKhhTXrtnFViABnLAWe44WCwzbGDkHuHwR5hNugHwfK-2TMDtpHmX3mnGQmrZ5_j20kb4DPQ', '1GlHQDzJ8A6gK8J5kUkxRNcVJqSl6dmTDvjg3OR516Bvzzoh1l1qPXRo8KzYLUxm9_m5TUxRpEiJrg', 'LXeijELEMQlrw5yXnfQhVJ8Mll1-1UsVNZv6oTnK_XU3mf94C26DxF-FJTOuNtY7TiMOAMUhCo5B3A', '_zk1S8B3wJ4tHdnM-3-Ee05OduWk-gECOS-DxDM8UnBEPxKVKY6Ia34gzKkHAfdd21Tx0Z5R9FRg5w', 'kOcB9jqCsoIBL8D3QGVpRINlQNZ1fsQas4p5yph0xIfctzyiCDfg2OKfhsBkYXdgc2FoNzOwYTsuPQ', 'BlvdLBprpn5NumIv85z7DzmD1QPR2LVgHnZdOfX6JuND-pVkTwyCNOQJtNXwUocRQxUPmr2mkFpp1A']","[['Vanana', '0110'], ['恋如雨止', '2007'], ['Hezs', 'myc'], ['Ning', 'KR33'], ['럭 스', '1 등'], ['Casting', 'KR11'], ['No longer love', 'KR1'], ['길은여기에', '123'], ['저 높은 곳으로', 'KR1'], ['KenyA7', 'KR1']]"
KR_7367673395,14.22.635.4945,1731656715279,1712,False,"[-1, 893, 518, 3, 61]","[72, 60, 555, 42, 96]","[58, 64, 103, 51, 99]","[897, 104, 517, 115, 78]","['Renekton', 'LeeSin', 'Ahri', 'Caitlyn', 'Lux']","['KSante', 'Graves', 'Sylas', 'Ziggs', 'Poppy']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['QPr0JKEH61XhDfDnlGW11JTqDMm_YFDs733lQzk5pfhbojl_l5SRZrE3rIGY-m9sNQSZJlk_RNjmwg', 'Q34fFnoSCe7gUnjvmbuO0hPpZBFrS4RFAuMVPqAEgfqPX5h9s1_THLpMEOzzIzDwKGTlRRafGENzyg', 'F1bO4xTW1dmp0HAYn8WAenZUOvlPLPv7Im1rxgyLG2zl8tjtSeNcKHN6VOLdoUDDLlEGq2SAfKkoIA', 'dCeQA9hXPUYFReqeQHDHPAfNW5Ix280OfCIX9y22fYW8VizyV6sgOW0KmXcOZmrHh36ssK0QDbwGsg', 'KJZI_A0btW37FdCMw3yQMRn9s6fwuFPALo_ujuxScP8WWmxN_rmtBBSdnERrslDQjKEnnIyOcZ9rnQ', 'At4CMUXp7q4RBpxGPkMj_JRfMNEjVzeWhhpO-iKOx8Z6CqkcJMPT6FSkoHwBQxd3HLNNc14kuOfVLg', 'IWpHcxjB1bioH-gap0BzBrg021F5kdl3y1UTwF5Hxb9HJpdy86Z5oXgZNfE46y-1Qe8vGRmjFZQPaw', 'UMNd7G0xvmedP97ju2A2h1OXaCqUxm3xoKGcbpzDtBhdEEz03zS5QpOZVxKHYuiQqrg_cJYllTgKWA', 'ltBLPdTX6KVCyyxP32HVIpRUEJHDAQFyQDov2SJKl8KgIiUp_6cZLpd1KFoO8CAbx_Cs71wIesZBKQ', 'bcisGnKYbbxCE_5WSL-WCpEtXAlpnRJeCMOXNLpQ7jQgLxfViR8ax4BtSkcQVfaNrY1bxLinREobCw']","[['간디도롤하면폭력', '레문123'], ['Bonnie', '0314'], ['zcxczxxzcxcz', 'KR0'], ['매화수', '하이트'], ['태기베어', 'KR2'], ['ieada', 'KR1'], ['asdjipadsjip', 'KR1'], ['길가다가까까사달라고조르는이도윤', 'KR1'], ['JOL88', 'QQQ'], ['Pollu', '0107']]"
KR_7355048475,14.21.630.3012,1730829149871,912,True,"[-1, 157, 69, 28, 96]","[910, 78, 60, 893, 96]","[150, 104, 517, 42, 12]","[39, 143, 222, 777, 154]","['Gnar', 'Graves', 'Sylas', 'Corki', 'Alistar']","['Irelia', 'Zyra', 'Jinx', 'Yone', 'Zac']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'BOTTOM', 'MIDDLE', 'UTILITY']","['vSeTHtcQp4QWXySjOPeO79RCWyLInpQ47FYcUauRd4idClIfKaSmvp5mBYp3tDZG-XRmt_5a5Fqrdw', 'Yl4zboMIQQTqb-8VrOZ44tTBKHSH5mz1MvRCbedvGe3WrnKb965sOJupz_W9iTBuocZu2vqgUupoLQ', '6gyfY6Agr6zJIM5GQo0880ZNi8h-PW5tGCLjg_MGwEthfu1C24-sY_qYwU7ty_w5sc4PD9fUq_49Gw', 'gBG7I3JbLs6O0iFKVkFwfOBtWeFSuM9c9nybvxOT3lwFAsqSEKcWXgdruJmvT63fIlsxQ4dw75tjBQ', 'RJrzeU6hEJAzxPUc2PvA3GaX6KGSjrgYNy9Sxt753doeQ5EpUBqmQ1er6gpExfgyyLjEpznKQNO88A', '-P3PhiIPriLABOE8McJHdiCUrpujLP4_HWmZYqv0UGNY3ACzEWsMw2iFfU3d9nyGSh6OX9HjiFyYog', 'yHyPglRylwdc7DbOipwwurNp2Ph7FdmE4xBr0hF8OW75jmunA3LXQJzwhJlK8KVQ8I4SZP6hEdPoXQ', '9vxe_yavRc_ubNfnvtMrhYfOJq_aM7ldR-Qd2ygJiHs5hfOxz4I_5IRrAECusd3jAQpxzNFdnzs2dA', 'WaHfgSYrXRrVwZJiVZpJiXMGLKlBQl4iBB62qlElUJar2RYqCjpWOMGPMhDY3C2A73P9wegiTKQBDQ', 'fBhe8crbyf1q0TdjPfNhRnaT-SEo1k7R8pQjChelvO4bczUdbfz7a86_t92OGym-9joMlaft8HNsPA']","[['Green Grass', '123'], ['难过不均匀是种伤害', '2006'], ['fishballll', 'KR1'], ['겸손하라', 'KR11'], ['可疑的高手', '2024'], ['지 스토리', 'KR2'], ['Leigg', 'wbg'], ['Fate', '0301'], ['FatCat', 'cute'], ['신유빈05', 'KR3']]"
KR_7356628537,14.22.633.1362,1730968970010,1866,True,"[7, 3, 157, 78, 60]","[22, 799, 79, 104, -1]","[150, 876, 497, 96, 777]","[517, 234, 893, 119, 555]","['Gnar', 'Lillia', 'Rakan', 'KogMaw', 'Yone']","['Sylas', 'Viego', 'Aurora', 'Draven', 'Pyke']","['TOP', 'JUNGLE', 'UTILITY', 'BOTTOM', 'MIDDLE']","['MIDDLE', 'JUNGLE', 'TOP', 'BOTTOM', 'UTILITY']","['DQ3Gh5vLDkmZGi0c_cwLeypbWXbrA-bs6VpXZ81xU5A3G3kpHNMTMlCPWjPRWtzJTCL9pC4pk47CfQ', 'pMbGsMuzC990KSN3UA4Kj4UjQt-RrwdJIEfeGRJke6k-Ue2RhKrjZDDJe_1j5iB7DV7AWWocCMge6Q', 'ayeTPJF7uPl76h8dzrp44dDpcdmJrKaeDiyr4wCmEDIjjX7_yv-9Bmbf-A3vKiOvzTgOEZogPnfMkg', 'ggLIfo-N5OzxG1boLhi0AYVXgwzhdy3V-YeCW17EZkgIFfFEMAPXkC6Ddluys_aj-fjJKwPGMHCsVA', 'GUOMlCnchoDEKBL_OG5kG1SX-P4aJrxuul-kBRb0BqJm21V7zrTODBa0jfGdxknER-FK115_wXdgLQ', 'aEdxIBp0-vhmTX_ZsL15-Sg0a_7UsvEYYExYYbzwzlpJwv0ifHfMioG4YO3Vp-S71aXWtWW8_KEa6g', '8dC4Tm13PSdyJh3_Gu8i1_mOMfIEAJxcIHdATOUKewbYXfiV8gHKd3ystpomLCkrqP-WPT4iuVzsow', 'UMNd7G0xvmedP97ju2A2h1OXaCqUxm3xoKGcbpzDtBhdEEz03zS5QpOZVxKHYuiQqrg_cJYllTgKWA', 'UrV0sLdoD-8fwxQS64pkwxHL-PR291i8UtUKJDAW85YirxE6FF79-xM-1KHKsjnsTHTKjVYU_fMXsA', '-Szk6I5WSsZYqt5_CGaivrTqLXHUvVZHQcZK0w3LQPQxZZbKZv06Hqzg5HJ1_k1Z1R1T967L4LcZIg']","[['clear', 'zxc'], ['만수무강하세요', 'KR2'], ['朵漫漫', '26119'], ['41boy8thang', 'KR2'], ['20070923mid', '0923'], ['FATE', 'KR2'], ['민 재', '555'], ['길가다가까까사달라고조르는이도윤', 'KR1'], ['마동석', 'PRO'], ['8956', '123']]"
KR_7367157745,14.22.633.1362,1731602413989,1365,True,"[96, 555, 72, 8, -1]","[30, 96, 107, 893, -1]","[13, 64, 517, 22, 412]","[799, 76, 42, 202, 53]","['Ryze', 'LeeSin', 'Sylas', 'Ashe', 'Thresh']","['Ambessa', 'Nidalee', 'Corki', 'Jhin', 'Blitzcrank']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['ngXOCNmCn7wXkIfbBI-F3hmEerZCsTxg5DjdEglzFiMrpO3uzw3-Y7PcyJLNeZgPZao9UYect2O1Ug', '3JMOctrwAVxBDCDV2ZDZhVQO2LO7VXwvO6mCpxr1LIQcV-icT12DuU3CwpInex7-BNvS-vPW_feW3w', 'pTvIusp55J0PASObTFKSCrOmWroNvT2cBsrTt9CzQt8bcKLFeV-cv_TmqPo7I9HLj9n28W83WGdYqA', 'Gq4K_UBYTzN79kwJrR8PKYSn33-DFsJ4fLcWEglzXgNXxKoK7o61IV_3LP9UY_WjIfBJ0xFyH991Pg', 'MRQD8_x4gczDJUUxdO4kGoMPHftKqCHUF5UOaraEYrqc_07RQtpD447KZZ26hRkh3zBbW2o-Niexyg', 'oAiu_4HPbhDhTgfqgu_HcdGvc6t049LXes4Wao6V2C0Nco1eO-1egT812OKjZte4g6SYzpIQ7XpVew', 'OByROYn_nyszJ6xwvFRZVa_LapN7yla841CsfVLqerBR_5gQUienb97KBr1Y9AJyVI32_1U3a_TAlg', 'MN23f30vSAqFDUA4b6HfZLLmJwWWUch0iRxky-gL83-JEwpGvv0y4RmnRtrr6vaEyz8g1mof9Lel7Q', '_s3TLbHdbeqBUb96Xl--vapfGNIhA1DvlIh_gQGOUO0Ru09tWc8uV_ZvP4mJy9EUbTl3Z7WKJIOr3w', 'VxsVPaVp2LOSCDoGu1aZk2FqhDjQ1xZjx3dRWqf0echrRbqztTLxuwAV9qNnLMXpoc3t528hUy-KUg']","[['J H', '1002'], ['66666', 'jojo'], ['대광 ', 'God'], ['T1 Gumayusi', '07년생'], ['Thresing', '현 서'], ['Kangin', '최강인'], ['Snow', 'hog'], ['LongShot', 'QQ1'], ['OneZang', 'KR99'], ['鈴木羽那', 'IMAS']]"
KR_7355853863,14.22.631.8255,1730900249572,1429,False,"[555, 7, 122, 76, 526]","[104, -1, 96, 893, 555]","[897, 163, 157, 110, 43]","[68, 234, 103, 22, 201]","['KSante', 'Taliyah', 'Yasuo', 'Varus', 'Karma']","['Rumble', 'Viego', 'Ahri', 'Ashe', 'Braum']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['fjlBB7sz5jb7n3Yo6VBPYmSOSVO3NQpD-Gh5ukS7sYg5KUj1Pb5CNc-MOiEmcwbvDtwN2Ww8sqf18w', '-I0St_2G9Y6Ru0BcJqTMGL-EZHmoxukhIKpw2PNfPgq1XA7YMOPOqpRjUFB37MBK242F2ULV-z1Jig', 'iibj-gIciJyX2KwRix7fDoV5fY-fKOLSkVUhNOeGl4RlUfyGPg4fc1SkMgkrkYPDNR_lnDeKqV2Bog', 'oDpNY0hRLspIvrLnTQRRhEO6cADYamvPjuJVvlFbifDb4Cxnj4_b3rGXJr4CBLvxks4jv6Q1ZXgX1w', 'Pq_si4SKLGXLSgYjwZo2Y3V5Ui-aTx4-lkjL9eCnGg9lZs65uZml1MwSTAVMtVRfHFYZ7jJAogpy_g', '5J9jWIfRQJ3sCH7HxcXv59P7OIgXwnkSGEYn-hXa4oFUhxESYCEq_ICZdUSGGFInCv-fRI5y-l586A', '8dC4Tm13PSdyJh3_Gu8i1_mOMfIEAJxcIHdATOUKewbYXfiV8gHKd3ystpomLCkrqP-WPT4iuVzsow', 'UMNd7G0xvmedP97ju2A2h1OXaCqUxm3xoKGcbpzDtBhdEEz03zS5QpOZVxKHYuiQqrg_cJYllTgKWA', 'QKjUh0RYDy4czEDJ0X511kwve8UNnfCkLQrJ-e3XgJlovkLbO-Fxyftvydgsr_9Y8MhL7YtbyKesog', 'Gm895HNVMQhyrPSdLZgbmtYxHw-G8_QegV1H1Il4N0L1gYlo3iXNS58xlv2lZj81OSypLc7t7fu7jw']","[['스타 롤', 'KR2'], ['xiaoxiu', '77777'], ['아이스팀 미드', 'KR123'], ['Tmmdh', 'kr2'], ['롯데 자이언츠', '영광의순간'], ['상록중', 'KR1'], ['민 재', '555'], ['길가다가까까사달라고조르는이도윤', 'KR1'], ['DRX LazyFeel', 'rudnf'], ['위너팀 레오', 'Sup']]"
KR_7362105302,14.22.633.1362,1731251192242,1514,True,"[142, 799, 7, -1, 78]","[96, 429, 42, 22, 110]","[39, 104, 13, 51, 432]","[77, 76, 777, 202, 517]","['Irelia', 'Graves', 'Ryze', 'Caitlyn', 'Bard']","['Udyr', 'Nidalee', 'Yone', 'Jhin', 'Sylas']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['lz4o2r3khz9b2pmWeJzIxzh9N4ccFdfWH1pr8aRONZhNPtwAc02s6YMEJXGQKCC8erusbKvkAlhp6A', 'xbaOyFf398ES6uBIDUFcPSVJ0uZdc_Peq74kIEQQyVTp7XuLvEWhIxWASbxpzabWLFBrjgmB1jiA_g', 'Np1c-3TuRcjEMM428Ek3aJKSRNM1T8VEdO7D_AaSCVxOOZ7B4oUaO4C-s53ETt2LehE2Y26kiJ0uxw', 'rBN73mPLahwQ1VgVgc0BaivxpfMa92-5KnHBvUBMbk1JIx3o78s_z3SgSeFKvnSYzxOpJBRwbDz41w', 'T6nazh4PloiBBbWrocC1lkGirT6T3Dja53iHk1ry5ANzUSoor4Ff7raDvSpiQmHJUYZu3oeBbsCIJg', 'q1npdWBbML_-B9nIeys3lh2IKvmFY3GGXvPHbsR-ol8Vyf1p1u8lZ0-G0XkzdbyU3e9Dk-CupeXi2A', 'QJw1GyRi__2KF2fF2dyqcSu84nJuLzjFgSV8zSOaUEUSSwRQEibu02N-m6H4ebL3JHo_M2mVdLSZKw', 'HcK4vrkMXAxdwPNAai8fHPAtic1FWO3rdFzU3b_DyNPr10Axn6zeRtwjisqhSnK6mPUPgj_JBrBCVQ', 'CKUEQt3KSOvnxmyvmSGtR0MSKdDoErgXrqL-IIM3jwr30BVOhJyQ8bzygcd0Gea524QYy6GarpawUQ', '8NTTMjiqGg3hxomN8N27iiXagHp_vEPDBtHHaizyQzJ3i6pjWvj-f_tnUHWiZ2KnxPn82sZtbS5_1w']","[['깅아챌', '2007'], ['felisa', 'KR1'], ['양여명', 'KR1'], ['Slayer', '0618'], ['김지훈', '2007'], ['MiloBramble', 'KR1'], ['douyinday1', '我想打职业'], ['进退两难', '2000'], ['T1 Smash', 'KR3'], ['도녁갓', '1224']]"
KR_7366686601,14.22.633.1362,1731586999478,1318,True,"[7, 96, 2, 555, 104]","[234, 72, 150, 104, 799]","[69, 245, 42, 202, 89]","[897, 76, 157, 51, 518]","['Cassiopeia', 'Ekko', 'Corki', 'Jhin', 'Leona']","['KSante', 'Nidalee', 'Yasuo', 'Caitlyn', 'Neeko']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['1RdTZZswC4dHEPUAuFEVqoDqiSXP_F6SSs5VkRxtJXoNY8V800fdXNDPiYPo3UVkkiOm8mAm3iLzyg', 'ivsuI_ClFwIVnR9dX4bEZ4Bc-sZqaNZl2Y5GeZgNpNtBSMzlXqZViZAigqA-qRW9k_ImL0viiVu03g', 'KG0Gcdz2n2l7t3KO-zynr3LV03r2mk4kKYRDO7GmFpdRKdiijz2HrUtP2YVxN5AK7_R36EIwMdXoAQ', 'JHAmdYyheqoNWUHeCa0bIJUr7upzOQLcxazLBI6MQX9US4qZPvMCzz-_WR7STYA_YPS_mKQADrcfHA', 'MflkWP-cDliZKLWf4pLNrcOCVHWr-gsF9v2dOIS1nUGZrKtiY8NAXfrcqTcuawlZnFXbC7fw1LXCwQ', '2ldOVHeCYafBx8gbJx1ovRiBgqv4txNlhSrUIcg72h3ZGEOAaIf3ISyX4KsDmbwWygkTIzD_57ovMQ', '8dC4Tm13PSdyJh3_Gu8i1_mOMfIEAJxcIHdATOUKewbYXfiV8gHKd3ystpomLCkrqP-WPT4iuVzsow', 'Zqr7z3HINGYyvokML0n9GfCwzb4jo2E_aqt6uYON7YLLQL4XyMYmXYD4HZVLIhse-9rf1PRVwbkZEA', 'Atc60Uo7iOYQ1x6HLk7yVnk1vrY-g0HOXc0DIOgUSpd3VFmbIDSdlketURRNBTZ0upI2fmBotmbMeQ', 'JjSsPvkgLhY6kcmzS75Q-1jRkB7pl-LOfc3ezuuUAeU_UshfbLKMa6FQo8DkRBHzZ5ck28kaVSSm7Q']","[['무 느', 'KR1'], ['하이 눈 에코', '만들어주셈'], ['Dont Callme', '0530'], ['qweasdqweasdqw', '2506'], ['CELINE', 'KR33'], ['douyin神代剑', 'shen'], ['민 재', '555'], ['미드가내현', '0207'], ['Yaozy', 'KR1'], ['Censure', 'free']]"
KR_7346976802,14.21.630.3012,1730297911371,1627,False,"[22, 104, 7, 555, 24]","[518, 30, 96, 22, 60]","[223, 120, 893, 42, 497]","[777, 234, 45, 21, 89]","['TahmKench', 'Hecarim', 'Aurora', 'Corki', 'Rakan']","['Yone', 'Viego', 'Veigar', 'MissFortune', 'Leona']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['DtJxLsPRti3_k-ykC8w7jUCwqZNoN4H9y_28gJsJCSIhc2WBHieNPEFR7bJORRrogX1hg2FxRdlxow', '5VSb67o12RmI2vtEjDN-xhPnSViinQVm0jBoPIoaw9OhyU_l3h5Eee_xUHHqL2-l2fhLwHhwxnotfA', '7nn9z8QY-tun1KGOo4uDlIK9BYwwCAtZKn_t62JIeAdMfwlLAC8iKjYg931vBCspNQ6lcWdgFwNjcw', '2JprkyYHsu7tKs2OSHyOjrMdBBvxB2g9o0wUzzVc-UC0a37tpbsq_anN5qm4E7L9Dr102KnLS2YrRw', 'vMeiPcgpQeA2Lrv9sjk5VRgpsKQk-8lbmZXMDaec8Kr7hiKiB2XGACfEnIstxkjzp9uOauXexIwLIg', 'yJ7WguuTysdFDep1K8qNgJroaagx-jYIXzU71YsiicepJ51wuULmftdhHx7phdCCef6Z7FOvyUJpfw', '7MgS2fqGaz0_L3ME6gNaJJE8dCYn63l3VWjkMPZ9m_xtmaTIj2KHMRJYPPpmVfJ0uyELkOz44SJXiw', 'L9gIl6cju8FvbaC1cfNVTb060LiCiVxwUh42CI2MZh4ceNdxp936ayTWNUWEp7msJrnfLVck-tGZ6w', '99H3DZHHPZ3yHdBtfK6LD18t88eR-AhF750v4hLI7soWtEwYaairAhUjXKbUbTpqtseN48EuG7A1Mw', '9FqDvYdf5qCY5_cme55gxZZFbRlbGf8SdCX82Or3Ps3DpK-mznRgv5T-9WLOZDb9hysNfV9ZJPsuFQ']","[['마왕 탐 켄치', 'KR1'], ['바보멍충이똥개', '2002'], ['시다림', 'V H'], ['편식당', 'kr72'], ['次年夏序', '0614'], ['Raphael', 'F A'], ['NS Carim', 'KR1'], ['childliketz', 'KR4'], ['xycg', 'KR1'], ['내일을 바라보며', '지금을살자']]"
